pl_name,hostname,discoverymethod,disc_year,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_eqt,pl_insol,st_teff,st_met,st_rad,sy_pnum,pl_dens_calc,mass_radius_ratio,hz_flag,log_rade,log_dens,log_period,log_smax,log_eqt,cluster,umap_x,umap_y,pl_bmasse_imputed,pl_rade_imputed,pl_eqt_imputed,pl_insol_imputed,cluster_name,method_group
K2-312 c,HD 80653,Radial Velocity,2023.0,12.8,1719.45168187,921.2,1.961,3040.0,0.4378726965250335,5959.0,0.255,1.22,2,4.517640479614113,134.33216264609374,0,1.1072099696478683,0.6549116661743418,2.9643539292921934,0.29247759366778403,3.482873583608754,2.0,-1.2551926,-0.5075708,0,0,1,1,Cold/Warm Jupiters,Radial Velocity
K2-315 b,K2-315,Transit,2020.0,0.95,0.809,3.1443189,NA,460.0,7.45,3300.0,-0.24,0.196,1,5.199113573407202,0.8515789473684211,0,-0.022276394711152253,0.715929304597514,0.4975265861863313,NA,2.6627578316815743,0.0,10.785916,-1.4449106,0,0,0,0,Sub-Neptunes,Transit
K2-316 b,K2-316,Transit,2020.0,1.33,2.33,1.133,0.0147,841.0,83.12778738852356,3436.0,0.0,0.379,2,5.45698295147105,1.7518796992481203,0,0.12385164096708583,0.7369525969765466,0.05422990986339725,-1.832682665251824,2.924795995797912,3.0,5.7805257,11.297716,0,0,0,1,Mini-Neptunes,Transit
K2-316 c,K2-316,Transit,2020.0,1.83,4.01,5.26,0.0582,423.0,5.303162331805852,3436.0,0.0,0.379,2,3.605310739828606,2.191256830601093,0,0.26245108973042947,0.5569427022806789,0.7209857441537391,-1.2350770153501116,2.6263403673750423,3.0,5.9905734,9.877534,0,0,0,1,Mini-Neptunes,Transit
K2-317 b,K2-317,Transit,2020.0,2.93,8.91,6.22,0.0542,432.0,5.773384519782528,3387.0,0.0,0.379,1,1.951760128715563,3.040955631399317,0,0.46686762035410945,0.2904264418263314,0.7937903846908186,-1.2660007134616131,2.635483746814912,0.0,11.48454,0.7959164,0,0,0,1,Sub-Neptunes,Transit
K2-318 b,K2-318,Transit,2020.0,1.66,3.39,7.01,0.0911,456.0,7.2447820693643274,3851.0,0.0,0.552,1,4.083448032221789,2.0421686746987953,0,0.22010808804005508,0.611027032934702,0.8457180179666586,-1.0404816230270018,2.6589648426644352,0.0,11.490125,0.18604212,0,0,0,1,Sub-Neptunes,Transit
K2-319 b,K2-319,Transit,2020.0,2.79,8.2,26.68,0.1516,641.0,27.570187488971833,5440.0,0.0,0.898,1,2.080428724319434,2.9390681003584227,0,0.44560420327359757,0.318152841414709,1.4261858252445114,-0.8193007987039652,2.8068580295188172,0.0,11.52082,1.2319555,0,0,0,1,Sub-Neptunes,Transit
K2-32 b,K2-32,Transit,2016.0,5.299,15.0,8.992,0.0795,837.0,79.5,5271.0,-0.06,0.86,4,0.5554706279572427,2.830722777882619,0,0.7241939195143297,-0.2553389006355226,0.9538562982249859,-1.0996328713435297,2.92272545799326,1.0,0.6320288,13.190161,0,0,0,0,Super-Earths (multi),Transit
K2-32 c,K2-32,Transit,2016.0,3.134,8.1,20.66093,0.13843,634.0,26.2,5271.0,-0.06,0.86,4,1.4499053131751254,2.5845564773452456,0,0.4960989921325713,0.16133964133272075,1.3151498663016026,-0.8587697811034195,2.8020892578817325,1.0,0.37597865,12.976352,0,0,0,0,Super-Earths (multi),Transit
K2-32 d,K2-32,Transit,2016.0,3.484,6.7,31.71701,0.18422,550.0,14.8,5271.0,-0.06,0.86,4,0.8729552125242578,1.9230769230769231,0,0.5420781463356256,-0.05900803745426525,1.5012922391214034,-0.7346632220320823,2.7403626894942437,1.0,0.4240159,13.167893,0,0,0,0,Super-Earths (multi),Transit
K2-32 e,K2-32,Transit,2019.0,1.212,2.1,4.34934,0.04899,1066.0,213.42433574002504,5271.0,-0.06,0.86,4,6.499246875966883,1.7326732673267329,0,0.0835026198302674,0.8128630340949021,0.6384233589994807,-1.3098925605436693,3.0277572046905536,1.0,0.53981227,12.187779,0,0,0,1,Super-Earths (multi),Transit
K2-320 b,K2-320,Transit,2020.0,2.62,7.37,1.995,0.0142,698.0,39.7790125453357,3157.0,0.0,0.3,1,2.2579546379572712,2.812977099236641,0,0.41830129131974547,0.3537152127516001,0.2999429000227671,-1.8477116556169435,2.843855422623161,0.0,13.179672,0.23534562,0,0,0,1,Sub-Neptunes,Transit
K2-321 b,K2-321,Transit,2020.0,2.05124347,4.86,2.2979749,0.02839,830.0,68.5516,3750.0,0.148,0.595,1,3.1026746229325686,2.3692945625806185,0,0.3120172115151505,0.49173623356862706,0.3613452807269276,-1.5468346074741428,2.9190780923760737,0.0,13.938383,-0.5575267,0,0,0,0,Sub-Neptunes,Transit
K2-322 b,K2-322,Transit,2020.0,1.92,4.35,8.205,0.0594,635.0,27.097602300035998,4141.0,0.0,0.602,1,3.3863915337456603,2.265625,0,0.28330122870354957,0.5297371696957737,0.914078585389112,-1.2262135550188065,2.8027737252919755,0.0,12.151019,0.10306022,0,0,0,1,Sub-Neptunes,Transit
K2-323 b,K2-323,Transit,2020.0,2.1,5.06,24.93,0.1275,318.0,3.151445549333285,3710.0,0.0,0.549,1,3.0105388187020834,2.4095238095238094,0,0.3222192947339193,0.47864423148982627,1.3967222785037734,-0.894489815230026,2.5024271199844326,0.0,10.697085,1.3225594,0,0,0,1,Sub-Neptunes,Transit
K2-324 b,K2-324,Transit,2020.0,2.43,6.48,3.262,0.0331,707.0,41.38738027900963,3752.0,0.0,0.505,1,2.4883289019853563,2.6666666666666665,0,0.38560627359831223,0.39590778392744175,0.513483956704257,-1.4801720062242814,2.8494194137968996,0.0,13.106011,0.2577886,0,0,0,1,Sub-Neptunes,Transit
K2-325 b,K2-325,Transit,2020.0,2.2,5.48,6.93,0.0419,423.0,5.297770595510641,3287.0,0.0,0.298,1,2.835725018782869,2.4909090909090907,0,0.3424226808222063,0.4526641148695354,0.8407332346118067,-1.3777859770337046,2.6263403673750423,0.0,11.4388685,0.73097205,0,0,0,1,Sub-Neptunes,Transit
K2-326 b,K2-326,Transit,2020.0,2.28,5.82,1.256,0.0198,1114.0,256.8338965720037,3924.0,0.0,0.688,1,2.705640196983688,2.5526315789473686,0,0.35793484700045375,0.43227004250031226,0.09898963940117732,-1.7033348097384688,3.04688519083771,0.0,13.549001,-0.5069514,0,0,0,1,Sub-Neptunes,Transit
K2-329 b,K2-329,Transit,2020.0,8.675766,82.6358,12.4551225,0.1016,650.0,45.7,5282.0,0.098,0.822,1,0.6972625585432681,9.524899588117062,0,0.938307829847544,-0.15660365482179167,1.0953480033147098,-0.9931062920520995,2.8129133566428557,0.0,15.338191,4.3174934,0,0,0,0,Sub-Neptunes,Transit
K2-33 b,K2-33,Transit,2016.0,5.04,1175.971,5.424865,0.0409,850.0,92.86132586644051,3540.0,0.0,1.05,1,50.61236151665986,233.32757936507937,0,0.7024305364455253,1.7042566014804414,0.7343889350579746,-1.3882766919926581,2.929418925714293,1.0,2.862878,11.569829,0,0,0,1,Super-Earths (multi),Transit
K2-330 b,K2-330,Transit,2021.0,2.77,8.1,13.774798,NA,969.0,114.929,6232.0,-0.03,1.5,1,2.0998936996743143,2.9241877256317688,0,0.4424797690644485,0.3221973105370891,1.13908523887565,NA,2.9863237770507656,0.0,12.584225,0.5407768,0,0,0,0,Sub-Neptunes,Transit
K2-331 b,K2-331,Transit,2021.0,1.79,3.86,9.398977,NA,909.0,NA,5994.0,0.08,1.06,2,3.7083422618959396,2.1564245810055866,0,0.2528530309798932,0.5691798105838604,0.9730805868515745,NA,2.9585638832219674,3.0,6.6899085,10.936213,0,0,0,0,Mini-Neptunes,Transit
K2-331 c,K2-331,Transit,2021.0,2.72,7.85,22.996591,NA,673.0,NA,5994.0,0.08,1.06,2,2.1493866320857924,2.8860294117647056,0,0.43456890403419873,0.3323145434944414,1.3616634612515794,NA,2.828015064223977,3.0,7.3129,9.944462,0,0,0,0,Mini-Neptunes,Transit
K2-332 b,K2-332,Transit,2021.0,2.2,5.48,17.70632,NA,266.0,NA,3315.0,0.09,0.28,1,2.835725018782869,2.4909090909090907,0,0.3424226808222063,0.4526641148695354,1.248128308803652,NA,2.424881636631067,0.0,11.384219,1.8485943,0,0,0,0,Sub-Neptunes,Transit
K2-333 b,K2-333,Transit,2021.0,6.18,31.6,14.759287,NA,826.0,102.1266,5880.0,0.07,1.22,1,0.7376889127774757,5.11326860841424,0,0.7909884750888159,-0.13212674379625858,1.1690653778498346,NA,2.916980047320382,0.0,15.414456,4.2809324,0,0,0,0,Sub-Neptunes,Transit
K2-334 b,K2-334,Transit,2021.0,5.65,27.2,5.113981,NA,1380.0,832.2294,6502.0,0.17,1.49,1,0.8309505113670621,4.814159292035398,0,0.7520484478194386,-0.08042484057233189,0.7087591101567843,NA,3.1398790864012365,0.0,14.952655,4.313995,0,0,0,0,Sub-Neptunes,Transit
K2-335 b,K2-335,Transit,2021.0,2.21,5.52,12.283211,NA,949.0,NA,6222.0,0.1,1.33,1,2.8178239464080552,2.497737556561086,0,0.3443922736851107,0.4499138555256518,1.0893119121872519,NA,2.977266212427293,0.0,12.943205,1.141369,0,0,0,0,Sub-Neptunes,Transit
K2-336 b,K2-336,Transit,2021.0,1.22,1.98,21.194733,NA,569.0,NA,5424.0,-0.17,0.8,1,6.008101999726849,1.6229508196721312,0,0.08635983067474821,0.7787372970890714,1.326227949927262,NA,2.7551122663950713,0.0,10.755445,-0.48786825,0,0,0,0,Sub-Neptunes,Transit
K2-337 b,K2-337,Transit,2021.0,2.62,7.37,16.273563,NA,850.0,NA,5869.0,-0.27,1.32,1,2.2579546379572712,2.812977099236641,0,0.41830129131974547,0.3537152127516001,1.2114826495459918,NA,2.929418925714293,0.0,10.339838,-0.8902393,0,0,0,0,Sub-Neptunes,Transit
K2-338 b,K2-338,Transit,2021.0,1.03,1.08,3.850614,NA,783.0,NA,4558.0,-0.23,0.63,1,5.445824986478782,1.0485436893203883,0,0.012837224705172217,0.7360636802232181,0.5855299854957385,NA,2.8937617620579434,0.0,10.952539,-1.6248684,0,0,0,0,Sub-Neptunes,Transit
K2-339 b,K2-339,Transit,2021.0,1.92,4.35,19.507428,NA,508.0,NA,4857.0,-0.11,0.72,1,3.3863915337456603,2.265625,0,0.28330122870354957,0.5297371696957737,1.2902000126522708,NA,2.7058637122839193,0.0,10.766231,0.06348554,0,0,0,0,Sub-Neptunes,Transit
K2-34 b,K2-34,Transit,2016.0,13.75,539.67534,2.9956348,0.0442,1687.0,963.566,6168.0,0.01,1.42,1,1.1438684411576259,39.24911563636363,0,1.1383026981662814,0.05837607815911186,0.47648886710079896,-1.3545777306509081,3.2271150825891253,0.0,16.170567,3.8645942,0,0,0,0,Sub-Neptunes,Transit
K2-340 b,K2-340,Transit,2021.0,3.36,11.2,29.740451,NA,606.0,NA,5532.0,0.08,1.13,1,1.6268660241874529,3.333333333333333,0,0.5263392773898441,0.21135178935243454,1.473347550108135,NA,2.782472624166286,0.0,11.8566885,1.8937664,0,0,0,0,Sub-Neptunes,Transit
K2-341 b,K2-341,Transit,2021.0,3.21,10.4,36.552551,NA,598.0,NA,5817.0,-0.05,1.16,1,1.7324864273093847,3.2398753894081,0,0.5065050324048721,0.2386698409359492,1.5629176917333545,NA,2.776701183988411,0.0,10.911471,1.1915351,0,0,0,0,Sub-Neptunes,Transit
K2-342 b,K2-342,Transit,2021.0,2.03,4.78,11.561052,NA,861.0,NA,5920.0,-0.06,1.09,1,3.1484107147190468,2.3546798029556655,0,0.3074960379132129,0.49809138172426537,1.0629973545868885,NA,2.935003151453655,0.0,11.617809,-0.16888474,0,0,0,0,Sub-Neptunes,Transit
K2-343 b,K2-343,Transit,2021.0,1.65,3.36,2.787174,NA,653.0,NA,3804.0,-0.1,0.46,2,4.121345688287837,2.0363636363636366,0,0.21748394421390624,0.6150390435999102,0.4451640820541779,NA,2.814913181275074,3.0,5.3350434,10.325117,0,0,0,0,Mini-Neptunes,Transit
K2-343 c,K2-343,Transit,2021.0,2.02,4.74,7.676972,NA,465.0,NA,3804.0,-0.1,0.46,2,3.1686613911856822,2.3465346534653464,0,0.3053513694466238,0.5008758321859987,0.885189956619917,NA,2.667452952889954,3.0,5.6035824,9.703752,0,0,0,0,Mini-Neptunes,Transit
K2-344 b,K2-344,Transit,2021.0,1.59,3.15,3.35585,NA,722.0,37.2966,4374.0,-0.95,0.49,1,4.317882099540784,1.981132075471698,0,0.2013971243204515,0.6352707796800311,0.5258025404676958,NA,2.858537197569639,0.0,9.651489,-1.3241773,0,0,0,0,Sub-Neptunes,Transit
K2-345 b,K2-345,Transit,2021.0,2.11,5.1,10.367437,NA,437.0,NA,3779.0,0.26,0.52,1,2.9913994471536998,2.4170616113744074,0,0.3242824552976926,0.47587440905664347,1.0156714049586029,NA,2.640481436970422,0.0,13.115618,2.3590047,0,0,0,0,Sub-Neptunes,Transit
K2-346 b,K2-346,Transit,2021.0,2.26,5.73,26.201446,NA,450.0,8.8138,4801.0,-0.18,0.7,1,2.7351484548100116,2.535398230088496,0,0.35410843914740087,0.4369809033769724,1.418325259735464,NA,2.6532125137753435,0.0,10.071461,-0.04349557,0,0,0,0,Sub-Neptunes,Transit
K2-347 b,K2-347,Transit,2021.0,2.41,6.39,7.187257,NA,640.0,NA,4599.0,-0.26,0.63,1,2.515366828169073,2.6514522821576763,0,0.3820170425748684,0.40060132928557995,0.8565631745195139,NA,2.806179973983887,0.0,10.33626,-0.90908766,0,0,0,0,Sub-Neptunes,Transit
K2-348 b,K2-348,Transit,2021.0,3.26,10.7,4.688418,NA,908.0,133.083,5077.0,0.13,0.85,2,1.7016983444195657,3.2822085889570554,0,0.5132176000679389,0.23088257633317774,0.671026324639884,NA,2.958085848521085,3.0,7.51402,10.667241,0,0,0,0,Mini-Neptunes,Transit
K2-348 c,K2-348,Transit,2021.0,2.67,7.61,12.550171,NA,655.0,NA,5077.0,0.13,0.85,2,2.20293899973432,2.850187265917603,0,0.4265112613645752,0.3430024715286322,1.098649643255341,NA,2.816241299991783,3.0,7.4366927,10.398044,0,0,0,0,Mini-Neptunes,Transit
K2-349 b,K2-349,Transit,2021.0,1.38,2.48,9.032178,NA,518.0,NA,4385.0,-0.66,0.49,1,5.199553132486478,1.7971014492753625,0,0.13987908640123647,0.7159660204742918,0.9557924877805123,NA,2.714329759745233,0.0,9.629706,-1.3425345,0,0,0,0,Sub-Neptunes,Transit
K2-35 b,K2-35,Transit,2016.0,1.32,2.3,2.399964,0.031,979.0,211.0,4402.71,0.04,0.619575,2,5.510076661936165,1.7424242424242422,0,0.1205739312058499,0.7411576412518283,0.3802047272455189,-1.5086383061657274,2.9907826918031377,3.0,5.893987,11.442799,0,0,0,0,Mini-Neptunes,Transit
K2-35 c,K2-35,Transit,2016.0,1.93,4.38,5.608352,0.055,766.0,68.0,4402.71,0.04,0.619575,2,3.3570188690950706,2.2694300518134716,0,0.2855573090077737,0.5259537823325633,0.7488352636711819,-1.2596373105057561,2.884228769632604,3.0,6.4825478,10.73936,0,0,0,0,Mini-Neptunes,Transit
K2-350 b,K2-350,Transit,2021.0,1.54,2.99,4.163873,NA,1158.0,NA,5789.0,-0.02,1.04,2,4.510873255602553,1.9415584415584417,0,0.18752072083646307,0.6542606246668256,0.6194974748633963,NA,3.0637085593914173,3.0,5.7174234,11.344221,0,0,0,0,Mini-Neptunes,Transit
K2-350 c,K2-350,Transit,2016.0,2.74,7.95,19.991944,NA,687.0,NA,5789.0,-0.02,1.04,2,2.1294479987772967,2.901459854014598,0,0.437750562820388,0.3282670390470913,1.300855026605536,NA,2.8369567370595505,3.0,6.4750037,9.676847,0,0,0,0,Mini-Neptunes,Transit
K2-351 b,K2-351,Transit,2021.0,2.54,6.99,7.806164,NA,934.0,NA,5769.0,0.08,1.05,1,2.350323401434204,2.751968503937008,0,0.40483371661993806,0.3711276247376522,0.8924376711505655,NA,2.9703468762300935,0.0,13.229218,0.9491212,0,0,0,0,Sub-Neptunes,Transit
K2-352 b,K2-352,Transit,2021.0,1.37,2.45,3.665912,NA,1160.0,NA,5791.0,-0.05,0.95,3,5.249959846042141,1.7883211678832116,0,0.1367205671564068,0.7201559817470972,0.56418203553806,NA,3.0644579892269186,3.0,1.3941429,15.92734,0,0,0,0,Mini-Neptunes,Transit
K2-352 c,K2-352,Transit,2021.0,1.92,4.35,8.234885,NA,885.0,NA,5791.0,-0.05,0.95,3,3.3863915337456603,2.265625,0,0.28330122870354957,0.5297371696957737,0.9156575386345953,NA,2.9469432706978256,3.0,1.0195304,15.5991535,0,0,0,0,Mini-Neptunes,Transit
K2-352 d,K2-352,Transit,2021.0,2.23,5.6,14.871387,NA,727.0,NA,5791.0,-0.05,0.95,3,2.7824350581046127,2.5112107623318383,0,0.34830486304816066,0.4444250367135034,1.1723514754725437,NA,2.8615344108590377,3.0,0.89908653,15.371197,0,0,0,0,Mini-Neptunes,Transit
K2-353 b,K2-353,Transit,2021.0,5.55,26.3,15.466805,NA,735.0,33.0649,5698.0,-0.21,0.99,1,0.8476730931077171,4.738738738738739,0,0.7442929831226762,-0.0717716020264857,1.1894006101327186,NA,2.8662873390841948,0.0,10.538898,-0.2946741,0,0,0,0,Sub-Neptunes,Transit
K2-354 b,K2-354,Transit,2021.0,1.56,3.05,3.793306,NA,543.0,NA,3669.0,-0.04,0.41,1,4.426675053524165,1.9551282051282048,0,0.1931245983544616,0.646077643135186,0.5790178779654163,NA,2.734799829588847,0.0,11.758168,-1.1592989,0,0,0,0,Sub-Neptunes,Transit
K2-355 b,K2-355,Transit,2021.0,2.25,5.69,5.7385647,0.0632,1066.0,213.67101006088083,5790.0,-0.12,0.92,1,2.752430178326475,2.528888888888889,0,0.3521825181113625,0.4397163109127688,0.7588032824995383,-1.1992829217176149,3.0277572046905536,0.0,11.416867,-0.92081225,0,0,0,1,Sub-Neptunes,Transit
K2-356 b,K2-356,Transit,2021.0,2.29,5.86,21.0267366,0.1599,624.0,24.945185128871685,5568.0,-0.11,0.86,1,2.6887026043574527,2.558951965065502,0,0.359835482339888,0.4295427678502117,1.3227718743701575,-0.7961515362537653,2.795184589682424,0.0,10.844934,0.16490951,0,0,0,1,Sub-Neptunes,Transit
K2-357 b,K2-357,Transit,2021.0,3.72,13.4,16.3488637,0.145,735.0,48.09144306049374,5794.0,-0.02,1.0,1,1.4342589795327199,3.6021505376344085,0,0.5705429398818975,0.15662757757090012,1.2134875731449934,-0.8386319977650252,2.8662873390841948,0.0,12.034022,1.3557512,0,0,0,1,Sub-Neptunes,Transit
K2-358 b,K2-358,Transit,2021.0,2.68,7.65,11.2510285,0.0863,888.0,101.658766188684,5650.0,-0.07,0.91,1,2.1898211797993765,2.8544776119402986,0,0.42813479402878885,0.34040865191903613,1.0511922247992047,-1.0639892042847905,2.948412965778601,0.0,11.698253,0.15174003,0,0,0,1,Sub-Neptunes,Transit
K2-36 b,K2-36,Transit,2016.0,1.43,4.3,1.422614,0.02288,1328.0,519.0,4916.0,-0.047,0.718,2,8.10236758204874,3.006993006993007,0,0.1553360374650618,0.9086119420361862,0.15308707829183965,-1.6405439798790133,3.1231980750319988,1.0,5.6073003,11.614351,0,0,0,0,Super-Earths (multi),Transit
K2-36 c,K2-36,Transit,2016.0,3.2,7.9,5.340888,0.05528,854.0,89.0,4916.0,-0.047,0.718,2,1.3283996582031248,2.46875,0,0.505149978319906,0.12332875518250846,0.7276134707809745,-1.257431965633858,2.931457870689005,1.0,6.6680994,10.087308,0,0,0,0,Super-Earths (multi),Transit
K2-360 c,EPIC 201595106,Radial Velocity,2024.0,4.02,15.23,9.79692,0.0883,912.0,115.0,5679.0,0.01,0.98,2,1.291734749681705,3.788557213930349,0,0.60422605308447,0.11117334293441761,0.9910895616877149,-1.0540392964224314,2.959994838328416,3.0,6.9216437,9.92871,0,0,0,0,Mini-Neptunes,Radial Velocity
K2-365 b,K2-365,Transit,2022.0,2.906,8.78,23.448172,NA,NA,NA,5561.0,-0.021,1.051,1,1.9713297900726272,3.021335168616655,0,0.46329560996200275,0.2947592848718793,1.3701089911339324,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-366 b,K2-366,Transit,2022.0,2.359,6.16,15.937039,NA,NA,NA,5601.0,-0.216,0.94,1,2.5855234934580307,2.6112759643916914,0,0.37272794088559547,0.41254848835942415,1.2024076354155648,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-367 b,K2-367,Transit,2022.0,2.413,6.41,20.645099,NA,NA,NA,4348.0,-0.351,0.625,1,2.5138401750182355,2.656444260256942,0,0.3825573219087858,0.40033766264424514,1.3148169697997556,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-368 b,K2-368,Transit,2022.0,1.332,2.34,5.025598,NA,NA,NA,4663.0,-0.25,0.663,3,5.455754025269485,1.7567567567567566,0,0.12450422483428228,0.7368547817590809,0.7011877462215068,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-368 c,K2-368,Transit,2022.0,1.361,2.42,9.660186,NA,NA,NA,4663.0,-0.25,0.663,3,5.289231664551205,1.778104335047759,0,0.1338581252033347,0.7233925892222123,0.9849854885268764,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-368 d,K2-368,Transit,2022.0,1.948,4.45,20.201085,NA,NA,NA,4663.0,-0.25,0.663,3,3.316994506113927,2.284394250513347,0,0.2895889525425967,0.5207447522049264,1.3053746960237678,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-369 b,K2-369,Transit,2022.0,1.313,2.28,5.761612,NA,NA,NA,5682.0,-0.234,0.881,1,5.549990855887761,1.7364813404417363,0,0.11826472608947933,0.7442922675838007,0.7605440085551808,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-37 b,K2-37,Transit,2016.0,1.39,2.51,4.4434,0.05105,949.0,193.0,5352.0,-0.08,0.809,3,5.149688023505941,1.8057553956834531,0,0.14301480025409505,0.711780919570538,0.6477154106915548,-1.292004253577071,2.977266212427293,3.0,0.7486847,15.899926,0,0,0,0,Mini-Neptunes,Transit
K2-37 c,K2-37,Transit,2016.0,2.41,6.39,6.42966,0.06534,839.0,118.0,5352.0,-0.08,0.809,3,2.515366828169073,2.6514522821576763,0,0.3820170425748684,0.40060132928557995,0.8081880080676269,-1.1848208698605815,2.9237619608287004,3.0,0.8708226,15.591393,0,0,0,0,Mini-Neptunes,Transit
K2-37 d,K2-37,Transit,2016.0,2.31,12.5,14.09229,0.1102,646.0,41.3,5352.0,-0.08,0.809,3,5.587604676827143,5.411255411255411,0,0.36361197989214433,0.7472256721834085,1.148981571785947,-0.9578184054842337,2.8102325179950842,1.0,0.6958035,15.550447,0,0,0,0,Super-Earths (multi),Transit
K2-370 b,K2-370,Transit,2022.0,3.207,10.4,2.14084,NA,1267.0,428.205,5377.0,0.018,0.971,1,1.7373529593771784,3.242906142812598,0,0.5060989599284405,0.2398880583652441,0.33058421063228516,NA,3.1027766148834415,0.0,13.79321,0.16405876,0,0,0,0,Sub-Neptunes,Transit
K2-371 b,K2-371,Transit,2022.0,13.024,2387.8843850367034,3.114905,NA,956.83,198.0922,4925.0,-0.107,0.736,1,5.9556851677686975,183.34493128353068,0,1.114744387545126,0.7749317318076979,0.49344480585716977,NA,2.9808347835237305,0.0,15.533999,2.7452345,1,0,0,0,Sub-Neptunes,Transit
K2-372 b,K2-372,Transit,2022.0,2.945,8.98,9.844077,NA,NA,NA,5479.0,-0.064,0.922,1,1.9371891955321987,3.049235993208829,0,0.4690852991231204,0.28717203814972814,0.9931750020791518,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-373 b,K2-373,Transit,2022.0,2.061,4.9,11.02066,NA,NA,NA,6138.0,0.049,1.486,1,3.0839952717855397,2.3774866569626396,0,0.31407799177921286,0.48911370354266015,1.0422076041142212,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-374 b,K2-374,Transit,2022.0,1.593,3.16,4.521953,NA,NA,NA,5789.0,-0.292,0.907,2,4.307163461969307,1.9836785938480854,0,0.20221577580113148,0.6341913540667944,0.6553260440892332,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-374 c,K2-374,Transit,2022.0,2.213,5.53,16.43445,NA,NA,NA,5789.0,-0.292,0.907,2,2.8114637508394074,2.498870311793945,0,0.34498141392725795,0.44893248837470956,1.2157551744376058,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-375 b,K2-375,Transit,2022.0,2.243,5.66,14.453895,NA,NA,NA,5822.0,-0.091,1.543,1,2.763631978168718,2.5234061524743647,0,0.3508292735829677,0.44148020929115334,1.1599848954708043,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-376 b,K2-376,Transit,2022.0,1.736,3.66,5.776475,NA,NA,NA,5937.0,-0.176,1.149,1,3.854637318802037,2.108294930875576,0,0.2395497208404731,0.5859835217247764,0.761662898099854,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-377 b,K2-377,Transit,2022.0,1.693,3.51,12.832235,NA,NA,NA,4200.0,-0.008,0.691,1,3.985546137625694,2.0732427643236857,0,0.22865695810893527,0.6004878409908034,1.1083023043587856,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-378 b,K2-378,Transit,2022.0,2.88,8.65,2.060438,NA,NA,NA,4823.0,-0.206,0.732,1,1.9952174894440158,3.0034722222222223,0,0.4593924877592308,0.2999902430389067,0.31395955083683186,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-379 b,K2-379,Transit,2022.0,2.181,5.4,8.777247,NA,NA,NA,4603.0,-0.045,0.751,1,2.8679948156335167,2.475928473177442,0,0.3386556655787003,0.45757836193865276,0.9433583199844437,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-38 b,K2-38,Transit,2016.0,1.54,7.3,4.01593,0.04994,1266.0,426.0,5731.0,0.26,1.06,2,11.013168818026298,4.74025974025974,0,0.18752072083646307,1.0419122964628518,0.6037861341970521,-1.301551461984671,3.1024337056813365,1.0,7.1524863,11.736,0,0,0,0,Super-Earths (multi),Transit
K2-38 c,K2-38,Transit,2016.0,2.29,8.3,10.56103,0.09514,916.0,117.0,5731.0,0.26,1.06,2,3.8082306512230133,3.624454148471616,0,0.359835482339888,0.5807232442081951,1.0237062762946016,-1.021636852916117,2.9618954736678504,1.0,7.6347485,11.129505,0,0,0,0,Super-Earths (multi),Transit
K2-380 b,K2-380,Transit,2022.0,2.729,7.89,9.401312,NA,NA,NA,5911.0,-0.049,1.32,1,2.139035513563655,2.891168926346647,0,0.4360035356698965,0.3302179950515156,0.9731884657911438,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-381 b,K2-381,Transit,2022.0,1.075,1.26,7.9389334,NA,NA,NA,4473.0,-0.244,0.675,3,5.588519249877369,1.172093023255814,0,0.031408464251624114,0.7472967512144755,0.8997621586475204,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-381 c,K2-381,Transit,2022.0,2.0,4.66,16.034656,NA,NA,NA,4473.0,-0.244,0.675,3,3.209575,2.33,0,0.3010299956639812,0.5064475285498417,1.2050596472139876,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-381 d,K2-381,Transit,2022.0,1.689,3.5,26.803023,NA,NA,NA,4473.0,-0.244,0.675,3,4.002494045463043,2.0722320899940794,0,0.2276296495710087,0.6023306944890346,1.4281837790354808,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
K2-382 b,K2-382,Transit,2022.0,2.072,4.95,21.700156,NA,NA,NA,5452.0,-0.027,0.811,1,3.0661086796812635,2.388996138996139,0,0.31638975107319545,0.4865875445657675,1.33646285595432,NA,NA,NA,NA,NA,0,0,0,0,NA,Transit
